Date,Close,High,Low,Open,Volume
03/28/2012,4090.41357421875,4091.776558205838,4063.64362148364,4079.1349610682096,30732400
03/29/2012,4105.00732421875,4105.466290741832,4063.3519620198235,4090.2349495848584,34285400
03/30/2012,4121.39013671875,4129.172059955583,4099.5633507696875,4105.096826490796,28384300
04/02/2012,4165.90966796875,4168.582903788019,4121.550554285375,4121.659436767146,46919200
04/03/2012,4215.27978515625,4232.758108790343,4166.448677894589,4166.448677894589,43150700
04/04/2012,4133.87548828125,4214.915307782113,4122.063935565524,4214.915307782113,32834700
04/05/2012,4166.2119140625,4171.035945107056,4109.1589582401,4132.797198620676,33553500
04/09/2012,4153.90478515625,4165.582552078536,4141.560540337535,4165.582552078536,43013600
04/10/2012,4149.63720703125,4171.511355071535,4143.575431408032,4156.214099310327,37208100
04/11/2012,4129.8525390625,4150.295591517336,4111.603248930136,4149.458710008163,42643400
04/12/2012,4139.37939453125,4149.587006198136,4120.214122688305,4130.031612776608,43778500
04/13/2012,4159.11474609375,4164.573517702787,4138.469554685439,4139.647731420019,35280100
04/16/2012,4146.419921875,4164.3230347411145,4135.46233988189,4159.205557828639,34884200
04/17/2012,4157.203125,4172.21328186918,4140.771636836624,4146.868078794485,38508500
04/18/2012,4166.07470703125,4185.045160263431,4151.099703797754,4157.932445736115,43891500
04/19/2012,4163.5537109375,4167.26157438308,4146.043650510138,4166.254777645552,37596000
04/20/2012,4181.20556640625,4181.617171493606,4158.877333138394,4163.734077864293,41766200
04/23/2012,4155.3291015625,4193.074211066313,4130.687973028395,4181.294885449865,50362300
04/24/2012,4170.1904296875,4173.574086819642,4146.854425506611,4155.546957674506,47665500
04/25/2012,4163.48095703125,4170.01439405147,4149.103587141301,4169.830807449602,46927800
04/26/2012,4180.1435546875,4200.898606740269,4163.296065483566,4163.661285652369,45866600
04/27/2012,4163.81884765625,4189.287094385823,4155.174164687229,4180.50813930065,36327900
04/30/2012,4180.5693359375,4180.748528186807,4144.184032345248,4163.908851112287,32908900
05/01/2012,4195.82080078125,4196.125964701187,4170.549810374567,4180.928313226054,34952100
05/02/2012,4219.130859375,4220.385693392805,4192.33014371847,4196.269931924565,39311900
05/03/2012,4223.8388671875,4226.259671596029,4202.630706580631,4218.402066645151,41205400
05/04/2012,4216.51708984375,4234.569121823519,4202.507381048026,4224.017774558485,38176000
05/07/2012,4158.69970703125,4216.246780207471,4130.0919354658645,4216.246780207471,30722300
05/08/2012,4180.91064453125,4182.740163224125,4158.344139341155,4158.969115035545,26127700
05/09/2012,4128.8994140625,4180.012171494349,4118.099541288171,4180.012171494349,28119000
05/10/2012,4133.47021484375,4137.50521427622,4110.736235103285,4128.4503904045905,30528300
05/11/2012,4113.97998046875,4133.199935365534,4093.5037268231235,4133.199935365534,23882600
05/14/2012,4052.9091796875,4120.074534765934,4043.815539416649,4114.408739619596,25126600
05/15/2012,4045.486572265625,4068.5645313771524,3997.6163653025674,4028.5392338944753,30818800
05/16/2012,3980.341064453125,4006.989928856999,3926.2359940434458,4006.989928856999,31030800
05/21/2012,3939.95458984375,3958.3130062994223,3907.3579579260677,3957.8469599821324,27648800
05/22/2012,4020.943603515625,4024.2283877820005,3965.0146279139126,3965.0146279139126,33931300
05/23/2012,3981.4228515625,4001.4611338085747,3950.662086439599,4001.4611338085747,23171200
05/24/2012,3984.718017578125,3992.424748990308,3961.4838141053406,3977.7561302339404,24251500
05/25/2012,3902.35595703125,3970.0862273084717,3885.4435302784914,3968.1844459642257,27052600
05/28/2012,3918.532470703125,3927.7110683661035,3850.3019733059314,3876.9029882420564,20370700
05/29/2012,3918.912353515625,3924.1072196062105,3892.8464738929083,3909.3797656948122,16974700
05/30/2012,3917.763427734375,3922.500303790803,3896.706142398543,3911.833727041978,20557900
05/31/2012,3832.6748046875,3881.3369732277333,3810.2428164253424,3878.9090892067597,37550400
06/01/2012,3799.6181640625,3840.892435834559,3781.7716909982464,3820.2323516233396,20564000
06/04/2012,3654.439697265625,3729.899648858527,3635.141376635571,3729.899648858527,29877000
06/05/2012,3717.731201171875,3735.3086416735405,3696.8250328752065,3696.8250328752065,23031900
06/06/2012,3841.181640625,3841.338616940819,3734.5756799556507,3735.350796289595,38369600
06/07/2012,3840.446533203125,3909.2358491155983,3823.764320902942,3876.6382403850894,30940500
06/08/2012,3825.178955078125,3840.6554033144557,3805.187790035244,3823.7310134039967,18802500
06/11/2012,3866.0625,3879.659139056699,3845.6294569589445,3855.685950524905,24890100
06/12/2012,3852.427978515625,3855.297007503452,3824.8001472958854,3840.647675181844,20042100
06/13/2012,3860.310791015625,3874.9933254083558,3847.142357888295,3862.788721980445,34233100
06/14/2012,3791.470458984375,3860.550780069121,3777.813031175735,3857.5828779210483,31173100
06/15/2012,3817.96044921875,3826.894183917632,3774.5463656193388,3810.9509561140253,42554600
06/18/2012,3860.0048828125,3897.279311817871,3849.782135925697,3859.942873505788,30395000
06/19/2012,3880.664794921875,3884.3458039176876,3853.108983250279,3858.914665365242,21848400
06/20/2012,3943.743408203125,3943.9045347415586,3886.2947174491683,3887.348631489194,42476700
06/21/2012,3901.635986328125,3943.400227350502,3877.3627626626026,3943.400227350502,34294900
06/22/2012,3889.37158203125,3891.0604811461535,3842.872415130791,3863.2097584044263,23897200
06/25/2012,3857.43896484375,3893.3154980774407,3848.7032208884084,3890.310488090958,18789200
06/26/2012,3881.249755859375,3889.7606549418238,3848.913124316009,3854.281811761426,24180000
06/27/2012,3934.7138671875,3938.886800546758,3886.940823407017,3888.705647326404,25633700
06/28/2012,3887.423583984375,3952.749165358935,3880.4009082122043,3945.992348375469,22767800
06/29/2012,3955.4228515625,3970.9303042309134,3903.506904794436,3903.506904794436,22047900
07/02/2012,3991.384765625,3997.1613963704103,3972.2055800958724,3976.557217448461,30500800
07/03/2012,4049.7353515625,4052.697150279285,4003.030139222781,4005.9880318416867,31104200
07/04/2012,4075.75830078125,4090.596834364674,4059.3238820686765,4059.7108298933213,39693800
07/05/2012,4069.677490234375,4086.1839276571836,4058.7360216940733,4086.1839276571836,23756400
07/06/2012,4055.039306640625,4074.331525047908,4037.475048370601,4069.7467424288457,18506500
07/09/2012,3984.889892578125,4038.235961718633,3976.2083455618895,4035.172116071611,17710400
07/10/2012,4009.52197265625,4010.3278495036398,3977.452175533064,3987.1048761295306,19771200
07/11/2012,4018.9765625,4022.726416485171,4001.016324350193,4007.232879159984,20822900
07/12/2012,3983.965087890625,4013.2159027693897,3963.3147684161804,4013.003752821723,26692200
07/13/2012,4019.5166015625,4023.9744358155876,3983.9327818895945,3984.610978141242,18421700
07/16/2012,4047.3076171875,4064.2559323799583,4035.6850225188377,4035.6850225188377,25109300
07/17/2012,4080.513427734375,4084.3401832085056,4059.6460752044372,4063.8749146508735,23188600
07/18/2012,4081.476318359375,4102.3434269496265,4070.6808396596275,4078.76939235705,23553400
07/19/2012,4096.0361328125,4108.510744194754,4072.872240844471,4092.8255646045855,23311500
07/20/2012,4081.042236328125,4105.692400852876,4066.0948195118417,4096.100488678316,18654100
07/23/2012,4009.636962890625,4045.0435442854055,3997.7685281800645,4045.0435442854055,18893700
07/24/2012,3991.957763671875,4035.126006450591,3982.087053858563,4011.64791576138,22320800
07/25/2012,4000.68359375,4004.699306788811,3964.6539884605086,3977.9093325638146,17151000
07/26/2012,4004.619873046875,4014.8684972341402,3979.44287533824,3998.4973088259976,19612500
07/27/2012,4084.052978515625,4088.672915913029,4033.178005247826,4033.178005247826,24116900
07/30/2012,4098.96142578125,4119.677415700612,4085.135792459937,4102.403186244661,23241300
07/31/2012,4142.17578125,4149.547564796249,4104.457521947588,4108.79133773488,35037100
08/01/2012,4130.30419921875,4133.845077124433,4103.302319745486,4129.654322151394,35207100
08/02/2012,4092.95263671875,4149.495600340037,4082.7989794775676,4128.3562870147025,23809100
08/03/2012,4099.6533203125,4103.127306105966,4059.779873251688,4076.4513430935754,18285100
08/06/2012,4105.33935546875,4146.497910949025,4097.589656875899,4139.457169157889,22943700
08/07/2012,4085.421142578125,4119.415913826143,4077.936326338804,4110.4079634820855,36522000
08/08/2012,4090.549560546875,4104.410836727984,4078.467023635475,4087.3316683818957,27970300
08/09/2012,4131.00927734375,4134.674173887667,4097.321622527927,4099.474370844224,25524500
08/10/2012,4141.40283203125,4149.844398119859,4118.001887041445,4133.248364147286,28676800
08/13/2012,4102.3701171875,4152.657222467716,4087.1048421852347,4148.311688474843,20479900
08/14/2012,4121.3955078125,4122.500445212791,4086.1837455375844,4116.732603626559,20336500
08/15/2012,4141.82470703125,4142.081044714984,4102.960496341348,4115.606977001161,25528100
08/16/2012,4160.345703125,4163.604853474778,4134.39993676742,4143.340506363642,31426900
08/23/2012,4162.4970703125,4182.865905949911,4137.704090568115,4152.870492096731,24308700
08/24/2012,4145.23779296875,4155.781328435155,4125.099415627273,4146.27583855556,16950200
08/27/2012,4145.716796875,4151.9338403915635,4138.7829843423115,4145.2378115856145,7027200
08/28/2012,4142.68701171875,4159.762031167249,4120.8738953119655,4150.0124103858125,26720200
08/29/2012,4093.010498046875,4138.166942316574,4072.6953713576163,4134.9619890253425,30658800
08/30/2012,4025.426513671875,4066.264037383593,4003.9842320364805,4064.42206797713,28906000
08/31/2012,4060.1728515625,4067.861516820268,3977.922882573824,4004.886919820767,30956100
09/03/2012,4117.78759765625,4118.171371746825,4047.1221415904483,4052.7278799287265,26920700
09/04/2012,4105.09326171875,4128.003503435354,4098.1545667561595,4119.866612889188,34104400
09/05/2012,4075.193359375,4105.572059215755,4065.539682562799,4087.7548819376525,32293300
09/06/2012,4102.697265625,4103.518522725977,4080.666140606134,4083.4980616439857,32791200
09/07/2012,4143.51806640625,4154.8096194887,4126.033394786318,4131.425274951046,32060800
09/10/2012,4160.498046875,4163.730831069257,4128.193153257022,4152.705381757896,22344200
09/11/2012,4155.19384765625,4157.118577252978,4127.59775631239,4152.30821804776,23993500
09/12/2012,4173.9345703125,4177.000368851573,4142.20582585246,4166.18291915685,24652600
09/13/2012,4170.4765625,4184.858814267816,4161.989588700835,4173.350473890052,42714700
09/14/2012,4256.83251953125,4268.882832203678,4205.260306171749,4205.260306171749,53185900
09/17/2012,4255.11767578125,4272.662891696384,4236.660385971491,4265.583088981143,41868600
09/18/2012,4223.72998046875,4249.2651214188245,4198.733881080664,4247.205142840899,32726700
09/19/2012,4244.5458984375,4253.087558502883,4213.281000817364,4216.090950152923,38179300
09/20/2012,4217.35205078125,4236.530015661787,4206.436459792165,4232.574114865868,49845800
09/21/2012,4244.4560546875,4245.087866057999,4208.453548338882,4226.125712746795,42452300
09/24/2012,4200.75048828125,4240.089776750001,4190.828999616921,4223.875564369831,47945600
09/25/2012,4226.72216796875,4227.9340349919785,4190.383246452333,4207.981684453222,40132700
09/26/2012,4180.00048828125,4215.504966569101,4153.292542817453,4215.481041718503,30440900
09/27/2012,4224.85986328125,4235.692450435696,4179.201480067218,4185.028402229895,44177100
09/28/2012,4262.39501953125,4263.794867352458,4232.861013598485,4236.577177451717,32949300
10/01/2012,4236.1279296875,4249.519497797279,4214.354852182874,4249.519497797279,29316700
10/02/2012,4256.67333984375,4264.618343389967,4240.844853796476,4245.362744517539,38805000
10/03/2012,4251.34619140625,4267.67124125464,4238.285663265243,4267.67124125464,40317400
10/04/2012,4271.29443359375,4275.585281952591,4248.133227090564,4255.775019041432,28170300
10/05/2012,4311.14599609375,4320.422490136301,4283.678316275982,4283.915123455868,28849100
10/08/2012,4268.068359375,4324.628164608822,4241.83647256497,4312.036858940008,30893300
10/09/2012,4280.08349609375,4293.814895508285,4262.9913875738475,4272.576952175994,29062500
10/10/2012,4279.84326171875,4281.447203224929,4246.281579128132,4262.981124758059,31605300
10/11/2012,4284.80029296875,4284.80029296875,4260.69331959017,4268.595356273357,44552200
10/12/2012,4311.22314453125,4315.693673480817,4293.560746735092,4294.3776094407085,57339500
10/15/2012,4313.35400390625,4316.234751100449,4292.673656887552,4308.620301525273,41236500
10/16/2012,4328.90771484375,4329.307601626128,4303.491711705848,4320.462730975591,33165900
10/17/2012,4337.357421875,4354.0076541089975,4318.251230339602,4338.927673388578,44619000
10/18/2012,4356.79638671875,4362.173130744912,4340.402004756669,4347.679065505481,45200200
10/19/2012,4331.08544921875,4361.566197267586,4322.285986785249,4359.462275193124,37137500
10/22/2012,4341.2080078125,4341.658185605584,4301.595779856825,4312.288234835948,34940000
10/23/2012,4329.9765625,4354.7685667211235,4313.101242469071,4342.978986330324,35110000
10/24/2012,4335.20654296875,4340.916282037769,4309.654313218541,4320.341886203127,31564700
10/25/2012,4338.984375,4346.308309405061,4322.964000882369,4337.362367660426,44790000
10/29/2012,4331.19677734375,4340.602173250196,4314.257983034119,4329.145587591221,35216500
10/30/2012,4364.42822265625,4366.685947255435,4328.7714077710225,4330.932456446627,45555500
10/31/2012,4350.12158203125,4362.960925699563,4324.215364494235,4357.999204891935,41079400
11/01/2012,4335.193359375,4336.336381365678,4300.850943853277,4331.580706786777,37432600
11/02/2012,4338.7236328125,4345.448469367538,4322.6583386013335,4339.049303761619,29617300
11/05/2012,4302.771484375,4330.3382824626,4285.637385675234,4327.68653021028,25300900
11/06/2012,4314.09716796875,4316.740131471598,4293.094079470967,4305.430513216201,30681000
11/07/2012,4350.25439453125,4350.421380214996,4317.168769086819,4320.677909756651,37834700
11/08/2012,4327.69970703125,4327.874504914689,4290.832978017423,4312.837980840975,27743200
11/09/2012,4333.4716796875,4333.4716796875,4303.085653866162,4309.249476757049,27350300
11/12/2012,4318.42236328125,4338.843929939057,4311.346955691572,4328.963944252966,26533300
11/13/2012,4331.91552734375,4340.429356419128,4317.516184953318,4320.355918273407,37018800
11/14/2012,4351.11474609375,4360.093400368756,4323.344831368046,4338.494143793442,38375000
11/19/2012,4313.27099609375,4344.117939373674,4296.051940081122,4342.000834318642,32628400
11/20/2012,4312.1982421875,4345.333670246275,4290.250854894651,4328.490576318486,38717500
11/21/2012,4317.1083984375,4318.0746693265855,4292.965297551905,4314.065548421948,33241600
11/22/2012,4335.75830078125,4338.1224667389115,4308.217378640016,4308.217378640016,35673900
11/23/2012,4348.638671875,4351.545296907033,4325.575605624693,4334.699273581785,31845500
11/26/2012,4374.99853515625,4377.348541277633,4350.207508601692,4352.644425400325,41301500
11/27/2012,4337.34033203125,4381.575918662285,4332.87077906076,4374.059120761837,44572100
11/28/2012,4304.65576171875,4322.952901397722,4267.869107033019,4321.684884325985,38719500
11/29/2012,4318.91748046875,4325.872287325285,4285.455894994722,4318.583509120122,36847700
11/30/2012,4275.974609375,4321.808762120372,4255.101398727899,4312.586953243372,49339000
12/03/2012,4302.27685546875,4303.392046557787,4262.599684594286,4277.020999833244,42899700
12/04/2012,4269.4853515625,4284.790907011177,4246.135187967193,4281.793953575634,34554600
12/05/2012,4286.6728515625,4288.143985659058,4253.86309454743,4262.852002186869,42620100
12/06/2012,4292.43798828125,4305.93843962477,4282.374414948835,4295.851917966382,44412600
12/07/2012,4290.62890625,4297.358624796676,4269.931957873373,4286.0211754276115,39116400
12/10/2012,4302.44189453125,4318.2093489497565,4280.059950749491,4295.3034997212735,43051500
12/11/2012,4317.74951171875,4325.385444271531,4290.126565990696,4301.019207420454,49779600
12/12/2012,4337.359375,4340.092667280213,4311.330600765294,4321.044090694297,47928800
12/13/2012,4320.0205078125,4335.751827971317,4299.551579425588,4330.971252668701,47196700
12/14/2012,4308.69482421875,4321.203613923933,4283.0771705452335,4320.206582479381,28457300
12/17/2012,4315.6884765625,4325.8912033129345,4294.20835797847,4305.287027100186,33193800
12/18/2012,4301.26904296875,4328.850979941936,4273.6880825201515,4319.914315179673,34038200
12/19/2012,4275.6923828125,4309.725237193433,4253.770384935895,4306.209260831247,40213200
12/20/2012,4254.650390625,4267.753884739287,4221.966603595292,4267.382805426142,31388800
12/21/2012,4250.048828125,4276.73187399289,4235.1524339296175,4252.773819963619,25685500
12/26/2012,4274.927734375,4274.933593521792,4245.152526900286,4251.669362920177,18442500
12/27/2012,4281.6943359375,4289.653010820427,4264.167185491339,4275.844954029681,25065900
12/28/2012,4316.5185546875,4324.7643266369,4289.228604083767,4298.764364752395,30004700
01/02/2013,4346.3056640625,4364.494896391378,4316.2555659850095,4322.413529051924,32794300
01/03/2013,4399.0869140625,4401.16300528423,4356.241898844536,4356.241898844536,43267700
01/04/2013,4409.8486328125,4418.312171068517,4389.545222676355,4406.759885667723,36418100
01/07/2013,4392.2080078125,4427.479584633277,4387.317084834417,4407.558484752496,40179400
01/08/2013,4397.3740234375,4413.763523198855,4381.478645097734,4394.587022375808,48360000
01/09/2013,4362.75830078125,4411.5933128046645,4349.616722779188,4404.170262075876,44600700
01/10/2013,4317.19677734375,4376.969347361638,4298.444091104873,4368.584420635254,33286900
01/11/2013,4305.74462890625,4341.590890844866,4301.32292589715,4325.069560818483,31889000
01/14/2013,4382.3271484375,4382.3271484375,4313.788805615169,4321.967685880584,44849600
01/15/2013,4400.6533203125,4400.6533203125,4373.1792896044,4388.221674186588,29431200
01/16/2013,4410.79248046875,4410.79248046875,4387.493581088387,4396.394114153575,47184400
01/17/2013,4398.2119140625,4421.1690298454,4389.848469504133,4406.940578804745,23981700
01/18/2013,4465.31005859375,4465.31005859375,4405.366591325825,4407.119452776939,32930300
01/21/2013,4439.80126953125,4471.933807600952,4427.596666559205,4463.2720354484445,29907300
01/22/2013,4416.37548828125,4441.440428009978,4399.5861044785415,4426.842364933918,32691900
01/23/2013,4418.5546875,4441.670973257429,4389.95375241186,4425.066152244446,30663400
01/25/2013,4437.42529296875,4439.933007785432,4412.300295103321,4426.204538645896,40536500
01/28/2013,4416.7646484375,4444.114655328171,4384.760038035471,4437.234064466735,32021000
01/29/2013,4438.85693359375,4439.43308303317,4423.637799672805,4431.255667091304,34785000
01/30/2013,4452.80224609375,4456.761076792473,4433.473894830844,4444.801580105926,39092200
01/31/2013,4453.52978515625,4457.489591970542,4430.988670311782,4449.871724409927,49876900
02/01/2013,4481.45947265625,4519.283196730264,4457.273401708915,4458.424724113151,44191500
02/04/2013,4490.390625,4518.777706610768,4469.742500776368,4497.808305796553,44097700
02/05/2013,4479.2666015625,4492.354959399764,4458.511549896963,4472.935793246527,59502000
02/06/2013,4498.80078125,4507.940561842895,4482.885385758466,4493.781933837511,51216900
02/07/2013,4502.97265625,4514.692414863735,4493.786002151869,4500.945879680171,42078200
02/08/2013,4491.091796875,4528.085470152843,4487.664684545761,4516.526839269513,35554000
02/11/2013,4503.07177734375,4513.945377500044,4495.840125259562,4504.541446695814,27793300
02/12/2013,4548.06640625,4548.365222761679,4503.380154672521,4505.331738981643,35337600
02/13/2013,4571.39013671875,4586.801646898528,4551.241017767132,4552.68480928917,51480600
02/14/2013,4588.494140625,4601.772920323101,4575.664562181578,4579.155637150007,83832800
02/15/2013,4609.6064453125,4615.821046810538,4588.056992364991,4588.4661561028415,67166100
02/18/2013,4611.8662109375,4630.220476287488,4602.290900416933,4610.990268503463,58920900
02/19/2013,4601.88330078125,4618.520838267803,4581.342106296752,4610.329750113015,122593200
02/20/2013,4634.27099609375,4634.27099609375,4610.5785578568475,4612.272827922837,80671500
02/21/2013,4632.2236328125,4655.946831164574,4617.389248875795,4620.556117884203,68863200
02/22/2013,4650.94189453125,4650.94189453125,4626.141590961996,4629.455914995388,69087800
02/25/2013,4695.923828125,4695.923828125,4656.079678620105,4661.445192061962,59488200
02/26/2013,4662.849609375,4684.814088083254,4646.408353588781,4684.554820812073,56483300
02/27/2013,4716.2314453125,4721.676057583047,4673.898132328832,4674.477211348908,61013400
02/28/2013,4795.60205078125,4795.60205078125,4734.646420025301,4739.203371226382,66920600
03/01/2013,4811.42578125,4817.726805871425,4777.789393325165,4798.303732687365,60820800
03/04/2013,4761.275390625,4825.511168607096,4744.293142266873,4812.108370601558,55982900
03/05/2013,4751.5166015625,4779.366105699785,4751.29053612515,4764.810030498327,58277800
03/06/2013,4824.49560546875,4834.880944038724,4767.741463514917,4769.707695692692,72450200
03/07/2013,4848.10986328125,4848.359853537377,4818.777998737231,4823.056152300082,62834600
03/08/2013,4874.30517578125,4904.285941087723,4852.956886585365,4853.825016818659,65145900
03/11/2013,4854.123046875,4886.3307774439645,4847.6301355732885,4875.790172151338,52541100
03/13/2013,4835.2509765625,4868.714519293399,4815.663847459653,4850.580458697134,52392500
03/14/2013,4786.1806640625,4830.205803816575,4757.168611104685,4830.08862088334,60993100
03/15/2013,4819.13671875,4854.339938928565,4803.393190664483,4803.393190664483,58465200
03/18/2013,4802.63916015625,4822.013405735432,4781.814775732054,4811.976687183877,47719900
03/19/2013,4822.439453125,4840.472931657564,4812.686902623851,4815.407988232288,60484500
03/20/2013,4831.31201171875,4843.19875623202,4805.30716420276,4835.119969018359,67456000
03/21/2013,4802.47900390625,4855.01211448207,4786.587532886925,4833.5749609778,74936700
03/22/2013,4722.9755859375,4816.27664659436,4721.13239586811,4799.001439218176,61150100
03/25/2013,4799.47705078125,4799.47705078125,4751.956929747462,4754.573527010447,48987500
03/26/2013,4842.330078125,4861.5700499695095,4798.808827259364,4801.973742815667,53427100
03/27/2013,4927.91064453125,4927.91064453125,4853.687453234642,4854.290457156961,67216000
03/28/2013,4940.7939453125,4940.7939453125,4898.242863570655,4921.123810839512,47089900
04/01/2013,4937.38330078125,4953.206416274587,4922.35361148215,4926.932535081883,52929300
04/02/2013,4957.05810546875,4968.117733750295,4942.613843252823,4944.70067612004,79749100
04/03/2013,4981.27197265625,4985.6580324402,4947.887529634118,4972.200548329632,70764800
04/04/2013,4922.41943359375,4970.87751025892,4922.41943359375,4970.3448161287615,51643000
04/05/2013,4925.87646484375,4948.557712418003,4907.439192985068,4932.016362982648,44604400
04/08/2013,4897.33056640625,4934.26028276069,4872.366693361102,4924.182549627145,43060800
04/09/2013,4899.396484375,4929.88260412834,4881.665239959058,4909.739344087595,44406800
04/10/2013,4877.28515625,4909.906932699775,4864.674319242505,4908.860586730011,38576600
04/11/2013,4924.07177734375,4924.07177734375,4885.596222166558,4887.005835341474,45160600
04/12/2013,4937.01806640625,4949.645505284028,4925.650344190163,4925.6825695001135,43121200
04/15/2013,4894.4013671875,4924.463185833834,4890.857559756242,4921.753330330462,27819200
04/16/2013,4945.06005859375,4945.06005859375,4856.106496780027,4881.14555924946,39287300
04/17/2013,4998.4580078125,4998.4580078125,4953.280081206408,4956.389823279664,38564800
04/18/2013,5012.443359375,5012.443359375,4975.094713390171,4981.860563695582,52913000
04/19/2013,4998.26611328125,5023.51122301826,4985.772459638387,5004.483156107363,53927000
04/22/2013,4996.72802734375,5026.722951580891,4973.390070111577,5003.922082782447,40196600
04/23/2013,4975.13671875,4998.9995608486,4970.909832247277,4997.2769715472705,37939800
04/24/2013,5011.412109375,5011.412109375,4986.910132229109,4994.025090002213,35893300
04/25/2013,4994.32861328125,5015.839983276618,4962.248806861483,5002.308283250479,50928000
04/26/2013,4978.3134765625,5005.422775190696,4978.3134765625,4991.934041285171,40429300
04/29/2013,4999.55712890625,5001.692299608538,4981.016835764869,4986.108922491179,35979800
04/30/2013,5033.875,5033.875,4977.3093291203095,5000.400716099388,42635700
05/01/2013,5060.7216796875,5062.475517573352,5011.960396795973,5020.000122472041,51840500
05/02/2013,4993.8515625,5062.4528967825245,4991.957593235141,5047.6316962064,47144300
05/03/2013,4925.29150390625,5006.308374966904,4907.406456765896,4991.556018584194,42161500
05/06/2013,4991.6767578125,4996.255681108379,4933.316725197533,4933.316725197533,34151900
05/07/2013,5042.59326171875,5042.59326171875,4985.344508089987,4991.346228171905,47734000
05/08/2013,5089.13720703125,5089.13720703125,5041.174227028731,5043.066243352431,55849200
05/10/2013,5105.73779296875,5115.443468954343,5083.0287181076,5090.765232645869,39954500
05/13/2013,5054.4306640625,5102.306725230724,5030.2485023814,5101.69981532361,35657300
05/14/2013,5081.7421875,5081.7421875,5037.208764249842,5049.298625809103,37474800
05/15/2013,5089.68212890625,5103.689885431788,5077.636698480476,5085.4493832086,36728400
05/16/2013,5078.48046875,5112.940064407752,5076.773503968495,5091.366685716099,44613200
05/17/2013,5145.48291015625,5162.180014428235,5074.820620351582,5077.327358759406,42875900
05/20/2013,5214.77294921875,5243.30259965513,5164.737788805298,5164.737788805298,50483900
05/21/2013,5188.55712890625,5251.091807787993,5161.79352067189,5225.386752161582,49791900
05/22/2013,5207.7958984375,5235.555557886556,5185.351949623085,5188.318630785579,57937400
05/23/2013,5121.20361328125,5208.93652852853,5089.73120476959,5203.126695941726,63518000
05/24/2013,5154.89208984375,5174.469452683173,5130.367165710136,5131.494074963763,46501100
05/27/2013,5084.9384765625,5150.483779059821,5075.987652786179,5144.9781338000685,44678700
05/28/2013,5176.033203125,5186.614822111234,5072.035301796464,5072.035301796464,59564400
05/29/2013,5200.49072265625,5224.8730756702935,5152.890522143883,5189.226512070232,52374600
05/30/2013,5129.447265625,5178.43656924035,5110.954821536977,5178.43656924035,51797200
05/31/2013,5068.4306640625,5149.137483853893,5068.4306640625,5135.04721194118,74407600
06/03/2013,4971.16064453125,5055.635386126579,4958.612304489287,5053.348365708036,56181200
06/04/2013,5021.416015625,5021.416015625,4936.3705036916135,4971.770978784657,58273600
06/05/2013,5001.0263671875,5002.729914103934,4952.568294023739,5002.547304030347,43808100
06/07/2013,4865.13525390625,4985.374236094024,4865.13525390625,4984.129655528048,37732500
06/10/2013,4777.1796875,4915.734852857111,4750.766650889065,4894.232758316436,41357800
06/11/2013,4609.7685546875,4781.0567997942035,4573.107874335655,4774.29778591494,54042100
06/12/2013,4697.70068359375,4697.70068359375,4510.8041597926895,4578.2165712758615,57192200
06/13/2013,4607.48388671875,4670.552234577984,4567.939526283047,4637.729780675412,46111400
06/14/2013,4760.55859375,4776.9046363364,4647.559091753001,4647.559091753001,47194100
06/17/2013,4774.318359375,4804.316216989797,4751.434483098261,4755.385989685008,35028100
06/18/2013,4840.263671875,4861.820449656292,4794.634101003084,4794.709293387644,46592800
06/19/2013,4806.46875,4880.210997999066,4801.013395852522,4847.749370402099,36750500
06/20/2013,4629.81396484375,4742.909661220466,4619.668363580472,4742.909661220466,41919800
06/21/2013,4515.19677734375,4561.726709198771,4474.789166396314,4550.066517349816,48855000
06/24/2013,4429.28759765625,4561.372301402934,4429.28759765625,4524.0641829152655,34484500
06/25/2013,4418.69970703125,4496.378805855067,4373.206364434088,4463.14768024961,34851900
06/26/2013,4587.54931640625,4620.6720495263535,4469.856635575413,4478.45835127129,39757000
06/27/2013,4675.5673828125,4732.800999193513,4643.855724150389,4643.855724150389,36168700
06/28/2013,4818.70751953125,4818.70751953125,4721.392458486633,4722.292325815781,38258800
07/01/2013,4777.2666015625,4815.538064334938,4747.790695612111,4756.997369279068,22209800
07/02/2013,4728.52001953125,4810.382555266053,4724.682278310122,4805.9291153579225,27510200
07/03/2013,4576.974609375,4715.361310583771,4576.944825378508,4713.501519720853,26991100
07/04/2013,4581.75439453125,4644.645984418927,4581.5053808065095,4597.271855680257,25689300
07/05/2013,4602.62841796875,4647.0915353040455,4581.7102848658915,4623.763339529142,23973300
07/08/2013,4433.4521484375,4579.908352461219,4433.4521484375,4578.539265214233,29475300
07/09/2013,4403.62841796875,4482.068724491539,4403.62841796875,4462.634422269802,31005200
07/10/2013,4478.4697265625,4494.987150057649,4413.419035887779,4413.998114910665,39416300
07/11/2013,4604.04296875,4621.5979495350275,4503.993640228021,4503.993640228021,45668400
07/12/2013,4632.927734375,4679.3487806107705,4592.805271310668,4614.30248215347,33983800
07/15/2013,4635.548828125,4640.828408073091,4581.947884157418,4639.62874767057,25923900
07/16/2013,4643.85791015625,4663.667196009182,4621.282618921226,4631.953101113678,37064200
07/17/2013,4678.818359375,4679.257307086348,4643.1478766161035,4651.945384806393,39203000
07/18/2013,4720.25146484375,4720.25146484375,4670.846159896078,4672.098064328369,34365400
